ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
00501,35620,HOLTSVILLE,NY,0.000000000,1.000000000,0.000000000,1.000000000
00601,99999,ADJUNTAS,PR,0.997451147,0.994949495,0.987951807,0.997052893
00601,29720,ADJUNTAS,PR,0.002548853,0.005050505,0.012048193,0.002947107
00602,10380,AGUADA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00603,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00604,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00605,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00606,99999,MARICAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00610,10380,ANASCO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00611,46580,ANGELES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00612,41980,ARECIBO,PR,0.002730978,0.000000000,0.000000000,0.002407229
00612,46580,ARECIBO,PR,0.000210075,0.000000000,0.001455604,0.000222206
00612,11640,ARECIBO,PR,0.997058947,1.000000000,0.998544396,0.997370565
00613,11640,ARECIBO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00614,11640,ARECIBO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00616,11640,BAJADERO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00617,41980,BARCELONETA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00622,32420,BOQUERON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00623,32420,CABO ROJO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00624,38660,PENUELAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00627,11640,CAMUY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00631,29720,CASTANER,PR,0.000000000,0.000000000,1.000000000,1.000000000
00637,32420,SABANA GRANDE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00638,41980,CIALES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00641,46580,UTUADO,PR,0.996071716,1.000000000,1.000000000,0.996372093
00641,38660,UTUADO,PR,0.003928284,0.000000000,0.000000000,0.003627907
00646,41980,DORADO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00647,99999,ENSENADA,PR,0.995995423,1.000000000,1.000000000,0.996121884
00647,32420,ENSENADA,PR,0.004004577,0.000000000,0.000000000,0.003878116
00650,11640,FLORIDA,PR,0.001079331,0.000000000,0.000000000,0.001044386
00650,41980,FLORIDA,PR,0.998920669,1.000000000,1.000000000,0.998955614
00652,11640,GARROCHALES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00653,38660,GUANICA,PR,0.003354016,0.000000000,0.000000000,0.003161555
00653,99999,GUANICA,PR,0.996645984,1.000000000,1.000000000,0.996838445
00656,38660,GUAYANILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00659,11640,HATILLO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00660,32420,HORMIGUEROS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00662,11640,ISABELA,PR,0.000859063,0.000000000,0.000000000,0.000793503
00662,10380,ISABELA,PR,0.999140937,1.000000000,1.000000000,0.999206497
00664,99999,JAYUYA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00667,32420,LAJAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00669,29720,LARES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00670,99999,LAS MARIAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00674,41980,MANATI,PR,1.000000000,1.000000000,1.000000000,1.000000000
00676,10380,MOCA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00677,10380,RINCON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00678,11640,QUEBRADILLAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00680,10380,MAYAGUEZ,PR,0.000047081,0.000000000,0.000000000,0.000039935
00680,32420,MAYAGUEZ,PR,0.999952919,1.000000000,1.000000000,0.999960065
00681,32420,MAYAGUEZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00682,32420,MAYAGUEZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00683,32420,SAN GERMAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00685,10380,SAN SEBASTIAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00687,41980,MOROVIS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00688,11640,SABANA HOYOS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00690,10380,SAN ANTONIO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00692,41980,VEGA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00693,41980,VEGA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00694,41980,VEGA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00698,32420,YAUCO,PR,0.000181357,0.002816901,0.000000000,0.000334579
00698,38660,YAUCO,PR,0.999818643,0.997183099,1.000000000,0.999665421
00703,41980,AGUAS BUENAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00704,17640,AGUIRRE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00705,41980,AIBONITO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00707,41980,MAUNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00714,25020,ARROYO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00715,38660,MERCEDITA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00716,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00717,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00718,41980,NAGUABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00719,41980,NARANJITO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00720,38660,OROCOVIS,PR,0.002950336,0.000000000,0.000000000,0.002766252
00720,41980,OROCOVIS,PR,0.997049664,1.000000000,1.000000000,0.997233748
00721,41980,PALMER,PR,1.000000000,1.000000000,1.000000000,1.000000000
00723,25020,PATILLAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00725,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00726,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00727,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00728,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00729,41980,CANOVANAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00730,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00731,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00732,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00733,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00735,41980,CEIBA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00736,41980,CAYEY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00737,41980,CAYEY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00738,41980,FAJARDO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00739,41980,CIDRA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00740,41980,PUERTO REAL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00741,41980,PUNTA SANTIAGO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00744,41980,RIO BLANCO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00745,41980,RIO GRANDE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00751,17640,SALINAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00754,41980,SAN LORENZO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00757,17620,SANTA ISABEL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00765,99999,VIEQUES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00766,38660,VILLALBA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00767,41980,YABUCOA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00769,17620,COAMO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00771,41980,LAS PIEDRAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00772,41980,LOIZA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00773,41980,LUQUILLO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00775,99999,CULEBRA,PR,0.000000000,0.000000000,1.000000000,1.000000000
00777,41980,JUNCOS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00778,41980,GURABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00780,38660,COTO LAUREL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00782,41980,COMERIO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00783,41980,COROZAL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00784,25020,GUAYAMA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00785,25020,GUAYAMA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00786,41980,LA PLATA,PR,0.000000000,0.000000000,1.000000000,1.000000000
00791,41980,HUMACAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00792,41980,HUMACAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00794,41980,BARRANQUITAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00795,38660,JUANA DIAZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00801,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00802,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00803,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00804,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00820,99999,CHRISTIANSTED,VI,1.000000000,1.000000000,1.000000000,1.000000000
00830,99999,ST JOHN,VI,1.000000000,1.000000000,1.000000000,1.000000000
00831,99999,ST JOHN,VI,1.000000000,1.000000000,1.000000000,1.000000000
00840,99999,FREDERIKSTED,VI,1.000000000,1.000000000,1.000000000,1.000000000
00850,99999,KINGSHILL,VI,1.000000000,1.000000000,1.000000000,1.000000000
00901,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00902,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00907,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00908,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00909,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00910,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00911,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00912,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00913,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00914,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00915,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00916,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00917,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00918,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00919,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00920,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00921,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00922,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00923,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00924,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00925,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00926,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00927,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00928,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00929,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00931,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00934,41980,FORT BUCHANAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00935,41980,SAN JUAN,PR,0.000000000,1.000000000,0.000000000,1.000000000
00936,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00937,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00940,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00949,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00950,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00951,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00952,41980,SABANA SECA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00953,41980,TOA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00954,41980,TOA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00956,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00957,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00958,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00959,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00960,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00961,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00962,41980,CATANO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00963,41980,CATANO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00965,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00966,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00968,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00969,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00970,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00971,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00975,41980,SAN JUAN,PR,0.000000000,1.000000000,1.000000000,1.000000000
00976,41980,TRUJILLO ALTO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00977,41980,TRUJILLO ALTO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00979,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00981,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00982,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00983,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00984,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00985,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00986,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00987,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00988,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
01001,44140,AGAWAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01002,11200,AMHERST,MA,0.992612953,0.998859749,0.997429306,0.993306761
01002,24640,AMHERST,MA,0.007387047,0.001140251,0.002570694,0.006693239
01003,11200,AMHERST,MA,1.000000000,1.000000000,1.000000000,1.000000000
01004,11200,AMHERST,MA,1.000000000,1.000000000,1.000000000,1.000000000
01005,49340,BARRE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01007,11200,BELCHERTOWN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01008,38340,BLANDFORD,MA,0.141396934,0.047619048,0.055555556,0.135782748
01008,44140,BLANDFORD,MA,0.858603066,0.952380952,0.944444444,0.864217252
01009,44140,BONDSVILLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01010,49340,BRIMFIELD,MA,0.026737968,0.000000000,0.000000000,0.026041667
01010,44140,BRIMFIELD,MA,0.973262032,1.000000000,0.000000000,0.973958333
01011,11200,CHESTER,MA,0.110105581,0.020833333,0.000000000,0.103207810
01011,44140,CHESTER,MA,0.889894419,0.979166667,1.000000000,0.896792190
01012,11200,CHESTERFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01013,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01014,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01020,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01021,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01022,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01026,38340,CUMMINGTON,MA,0.046632124,0.000000000,0.000000000,0.043200000
01026,11200,CUMMINGTON,MA,0.953367876,1.000000000,1.000000000,0.956800000
01027,11200,EASTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01028,44140,EAST LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01029,38340,EAST OTIS,MA,1.000000000,0.000000000,1.000000000,1.000000000
01030,44140,FEEDING HILLS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01031,11200,GILBERTVILLE,MA,0.001686341,0.058823529,0.000000000,0.003241491
01031,49340,GILBERTVILLE,MA,0.998313659,0.941176471,1.000000000,0.996758509
01032,11200,GOSHEN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01033,44140,GRANBY,MA,0.002274019,0.000000000,0.000000000,0.002122016
01033,11200,GRANBY,MA,0.997725981,1.000000000,1.000000000,0.997877984
01034,44140,GRANVILLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01035,11200,HADLEY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01036,44140,HAMPDEN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01037,49340,HARDWICK,MA,1.000000000,1.000000000,0.000000000,1.000000000
01038,11200,HATFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01039,11200,HAYDENVILLE,MA,0.811866860,1.000000000,0.906250000,0.818306011
01039,24640,HAYDENVILLE,MA,0.188133140,0.000000000,0.093750000,0.181693989
01040,11200,HOLYOKE,MA,0.002095704,0.000000000,0.000000000,0.001700680
01040,44140,HOLYOKE,MA,0.997904296,1.000000000,1.000000000,0.998299320
01041,44140,HOLYOKE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01050,11200,HUNTINGTON,MA,0.851556265,0.937500000,0.913043478,0.853715170
01050,44140,HUNTINGTON,MA,0.148443735,0.062500000,0.086956522,0.146284830
01053,11200,LEEDS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01054,24640,LEVERETT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01056,44140,LUDLOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01057,44140,MONSON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01059,11200,NORTH AMHERST,MA,0.000000000,1.000000000,0.000000000,1.000000000
01060,11200,NORTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01061,11200,NORTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01062,11200,FLORENCE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01063,11200,NORTHAMPTON,MA,0.000000000,1.000000000,1.000000000,1.000000000
01066,11200,NORTH HATFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01068,49340,OAKHAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01069,44140,PALMER,MA,0.996707194,1.000000000,1.000000000,0.997178819
01069,11200,PALMER,MA,0.003292806,0.000000000,0.000000000,0.002821181
01070,38340,PLAINFIELD,MA,0.009708738,0.000000000,0.000000000,0.009259259
01070,24640,PLAINFIELD,MA,0.003236246,0.000000000,0.000000000,0.003086420
01070,11200,PLAINFIELD,MA,0.987055016,1.000000000,1.000000000,0.987654321
01071,44140,RUSSELL,MA,1.000000000,1.000000000,1.000000000,1.000000000
01072,24640,SHUTESBURY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01073,11200,SOUTHAMPTON,MA,0.996368918,1.000000000,1.000000000,0.996577687
01073,44140,SOUTHAMPTON,MA,0.003631082,0.000000000,0.000000000,0.003422313
01074,49340,SOUTH BARRE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01075,11200,SOUTH HADLEY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01077,44140,SOUTHWICK,MA,1.000000000,1.000000000,1.000000000,1.000000000
01079,44140,THORNDIKE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01080,44140,THREE RIVERS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01081,44140,WALES,MA,1.000000000,1.000000000,1.000000000,1.000000000
01082,11200,WARE,MA,0.930523029,0.912466844,0.927492447,0.929183813
01082,49340,WARE,MA,0.066549571,0.087533156,0.072507553,0.068244170
01082,44140,WARE,MA,0.002927400,0.000000000,0.000000000,0.002572016
01083,49340,WARREN,MA,1.000000000,0.000000000,1.000000000,1.000000000
01084,11200,WEST CHESTERFIELD,MA,1.000000000,0.000000000,1.000000000,1.000000000
01085,44140,WESTFIELD,MA,0.999602566,1.000000000,0.999154691,0.999605911
01085,11200,WESTFIELD,MA,0.000397434,0.000000000,0.000845309,0.000394089
01086,44140,WESTFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01088,11200,WEST HATFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01089,44140,WEST SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01090,44140,WEST SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01092,49340,WEST WARREN,MA,0.000000000,0.000000000,1.000000000,1.000000000
01093,24640,WHATELY,MA,0.000000000,0.000000000,1.000000000,1.000000000
01094,49340,WHEELWRIGHT,MA,0.000000000,1.000000000,1.000000000,1.000000000
01095,44140,WILBRAHAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01096,11200,WILLIAMSBURG,MA,0.942965779,0.944444444,1.000000000,0.944393801
01096,24640,WILLIAMSBURG,MA,0.057034221,0.055555556,0.000000000,0.055606199
01097,44140,WORONOCO,MA,0.000000000,0.000000000,1.000000000,1.000000000
01098,11200,WORTHINGTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01101,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01103,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01104,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01105,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01106,44140,LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01107,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01108,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01109,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01111,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01115,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01116,44140,LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01118,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01119,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01128,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01129,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01138,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01139,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01144,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01151,44140,INDIAN ORCHARD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01152,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01199,44140,SPRINGFIELD,MA,0.000000000,1.000000000,0.000000000,1.000000000
01201,38340,PITTSFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01202,38340,PITTSFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01220,38340,ADAMS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01222,38340,ASHLEY FALLS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01223,44140,BECKET,MA,0.001309758,0.000000000,0.000000000,0.001279591
01223,38340,BECKET,MA,0.998690242,1.000000000,1.000000000,0.998720409
01224,38340,BERKSHIRE,MA,1.000000000,0.000000000,1.000000000,1.000000000
01225,38340,CHESHIRE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01226,38340,DALTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01227,38340,DALTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01229,38340,GLENDALE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01230,38340,GREAT BARRINGTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01235,38340,HINSDALE,MA,0.959386282,0.980000000,1.000000000,0.965230537
01235,11200,HINSDALE,MA,0.040613718,0.020000000,0.000000000,0.034769463
01236,38340,HOUSATONIC,MA,1.000000000,1.000000000,1.000000000,1.000000000
01237,38340,LANESBOROUGH,MA,1.000000000,1.000000000,1.000000000,1.000000000
01238,38340,LEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01240,38340,LENOX,MA,1.000000000,1.000000000,1.000000000,1.000000000
01242,38340,LENOX DALE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01243,11200,MIDDLEFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01244,38340,MILL RIVER,MA,0.000000000,1.000000000,1.000000000,1.000000000
01245,38340,MONTEREY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01247,38340,NORTH ADAMS,MA,0.995613097,1.000000000,1.000000000,0.996239912
01247,24640,NORTH ADAMS,MA,0.004386903,0.000000000,0.000000000,0.003760088
01252,38340,NORTH EGREMONT,MA,0.000000000,0.000000000,1.000000000,1.000000000
01253,38340,OTIS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01254,38340,RICHMOND,MA,1.000000000,1.000000000,1.000000000,1.000000000
01255,38340,SANDISFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01256,38340,SAVOY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01257,38340,SHEFFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01258,38340,SOUTH EGREMONT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01259,38340,SOUTHFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01260,38340,SOUTH LEE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01262,38340,STOCKBRIDGE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01263,38340,STOCKBRIDGE,MA,0.000000000,1.000000000,0.000000000,1.000000000
01264,38340,TYRINGHAM,MA,0.000000000,0.000000000,1.000000000,1.000000000
01266,38340,WEST STOCKBRIDGE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01267,38340,WILLIAMSTOWN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01270,38340,WINDSOR,MA,0.995545657,1.000000000,1.000000000,0.995726496
01270,11200,WINDSOR,MA,0.004454343,0.000000000,0.000000000,0.004273504
01301,24640,GREENFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01302,24640,GREENFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
